time,obs_zz,obs_xx
0.3100000000000001,0.9999999999999998,0.9999999999999998
0.3200000000000001,0.9999999999999998,0.9999999999999998
0.6300000000000003,0.9999999999999998,0.9999999999999998
0.6400000000000003,0.9999999999999998,0.9999999999999998
0.9500000000000006,0.9999999999999998,0.9999999999999998
0.9600000000000006,0.9999999999999998,0.9999999999999998
1.270000000000001,0.9999999999999998,0.9999999999999998
1.280000000000001,0.9999999999999998,0.9999999999999998
1.5900000000000012,0.9999999999999998,0.9999999999999998
1.6000000000000012,0.9999999999999998,0.9999999999999998
1.9100000000000015,0.9999999999999998,0.9999999999999998
1.9200000000000015,0.9999999999999998,0.9999999999999998
2.239999999999996,0.9999999999999998,0.9999999999999998
2.249999999999996,0.9999999999999998,0.9999999999999998
2.5599999999999894,0.9999999999999998,0.9999999999999998
2.569999999999989,0.9999999999999998,0.9999999999999998
2.8799999999999826,0.9999999999999998,0.9999999999999998
2.8899999999999824,0.9999999999999998,0.9999999999999998
3.1999999999999758,0.9999999999999998,0.9999999999999998
3.2099999999999755,0.9999999999999998,0.9999999999999998
3.519999999999969,0.9999999999999998,0.9999999999999998
3.5299999999999687,0.9999999999999998,0.9999999999999998
3.839999999999962,0.9999999999999998,0.9999999999999998
3.849999999999962,0.9999999999999998,0.9999999999999998
4.159999999999956,0.9999999999999998,0.9999999999999998
4.1699999999999555,0.9999999999999998,0.9999999999999998
4.479999999999949,0.9999999999999998,0.9999999999999998
4.489999999999949,0.9999999999999998,0.9999999999999998
4.799999999999942,0.9999999999999998,0.9999999999999998
4.809999999999942,0.9999999999999998,0.9999999999999998
5.119999999999935,0.9999999999999998,0.9999999999999998
5.129999999999935,0.9999999999999998,0.9999999999999998
5.4399999999999284,0.9999999999999998,0.9999999999999998
5.449999999999928,0.9999999999999998,0.9999999999999998
5.759999999999922,0.9999999999999998,0.9999999999999998
5.769999999999921,0.9999999999999998,0.9999999999999998
6.079999999999915,0.9999999999999998,0.9999999999999998
6.089999999999915,0.9999999999999998,0.9999999999999998
6.399999999999908,0.9999999999999998,0.9999999999999998
6.409999999999908,0.9999999999999998,0.9999999999999998
6.719999999999901,0.9999999999999998,0.9999999999999998
6.729999999999901,0.9999999999999998,0.9999999999999998
7.039999999999894,0.9999999999999998,0.9999999999999998
7.049999999999894,0.9999999999999998,0.9999999999999998
7.3599999999998875,0.9999999999999998,0.9999999999999998
7.369999999999887,0.9999999999999998,0.9999999999999998
7.679999999999881,0.9999999999999998,0.9999999999999998
7.6899999999998805,0.9999999999999998,0.9999999999999998
7.999999999999874,0.9999999999999998,0.9999999999999998
8.009999999999874,0.9999999999999998,0.9999999999999998
8.319999999999867,0.9999999999999998,0.9999999999999998
8.329999999999867,0.9999999999999998,0.9999999999999998
8.63999999999986,0.9999999999999998,0.9999999999999998
8.64999999999986,0.9999999999999998,0.9999999999999998
8.959999999999853,0.9999999999999998,0.9999999999999998
8.969999999999853,0.9999999999999998,0.9999999999999998
9.279999999999847,0.9999999999999998,0.9999999999999998
9.289999999999846,0.9999999999999998,0.9999999999999998
9.59999999999984,0.9999999999999998,0.9999999999999998
9.60999999999984,0.9999999999999998,0.9999999999999998
9.919999999999833,0.9999999999999998,0.9999999999999998
9.929999999999833,0.9999999999999998,0.9999999999999998
10.239999999999826,0.9999999999999998,0.9999999999999998
10.249999999999826,0.9999999999999998,0.9999999999999998
10.55999999999982,0.9999999999999998,0.9999999999999998
10.569999999999819,0.9999999999999998,0.9999999999999998
10.879999999999812,0.9999999999999998,0.9999999999999998
10.889999999999812,0.9999999999999998,0.9999999999999998
11.199999999999806,0.9999999999999998,0.9999999999999998
11.209999999999805,0.9999999999999998,0.9999999999999998
11.519999999999799,0.9999999999999998,0.9999999999999998
11.529999999999799,0.9999999999999998,0.9999999999999998
11.839999999999792,0.9999999999999998,0.9999999999999998
11.849999999999792,0.9999999999999998,0.9999999999999998
12.159999999999785,0.9999999999999998,0.9999999999999998
12.169999999999785,0.9999999999999998,0.9999999999999998
12.479999999999778,0.9999999999999998,0.9999999999999998
12.489999999999778,0.9999999999999998,0.9999999999999998
12.799999999999772,0.9999999999999998,0.9999999999999998
12.809999999999771,0.9999999999999998,0.9999999999999998
13.119999999999765,0.9999999999999998,0.9999999999999998
13.129999999999765,0.9999999999999998,0.9999999999999998
13.439999999999758,0.9999999999999998,0.9999999999999998
13.449999999999758,0.9999999999999998,0.9999999999999998
13.759999999999751,0.9999999999999998,0.9999999999999998
13.76999999999975,0.9999999999999998,0.9999999999999998
14.079999999999744,0.9999999999999998,0.9999999999999998
14.089999999999744,0.9999999999999998,0.9999999999999998
14.399999999999737,0.9999999999999998,0.9999999999999998
14.409999999999737,0.9999999999999998,0.9999999999999998
14.71999999999973,0.9999999999999998,0.9999999999999998
14.72999999999973,0.9999999999999998,0.9999999999999998
15.039999999999724,0.9999999999999998,0.9999999999999998
15.049999999999724,0.9999999999999998,0.9999999999999998
15.359999999999717,0.9999999999999998,0.9999999999999998
15.369999999999717,0.9999999999999998,0.9999999999999998
15.67999999999971,0.9999999999999998,0.9999999999999998
15.68999999999971,0.9999999999999998,0.9999999999999998
15.999999999999703,0.9999999999999998,0.9999999999999998
16.009999999999703,0.9999999999999998,0.9999999999999998
16.31999999999975,0.9999999999999998,0.9999999999999998
16.329999999999753,0.9999999999999998,0.9999999999999998
16.6399999999998,0.9999999999999998,0.9999999999999998
16.649999999999803,0.9999999999999998,0.9999999999999998
16.95999999999985,0.9999999999999998,0.9999999999999998
16.969999999999853,0.9999999999999998,0.9999999999999998
17.2799999999999,0.9999999999999998,0.9999999999999998
17.289999999999903,0.9999999999999998,0.9999999999999998
17.59999999999995,0.9999999999999998,0.9999999999999998
17.609999999999953,0.9999999999999998,0.9999999999999998
17.92,0.9999999999999998,0.9999999999999998
