QTCP Werner window-size and Werner-parameter update.
Update rule: W_next = W + gamma * (target_tp - observed_tp).
Update rule: w_next = w + gamma * ((tp_plus - tp_minus) / (w_plus - w_minus)).
The plus/minus Werner runs use the old W_run from the same iteration.
Werner parameter is clamped to [1.0e-6, 0.999999] so request_rate stays positive.

Initial update parameters:
  target_tp = 2.4
  iterations = 10000
  initial_window_size = 20
  initial_werner_w = 0.75
  min_window_size = 1.0
  werner_bounds = [1.0e-6, 0.999999]
  rng_seed = 42
  gamma(n) = 1 / n
  delta(n) = 0.05 / (n + 50)^0.15

Default simulation parameters:
  werner_w = 0.75
  chi = 30.0
  request_rate = nothing
  distance_km = 25.0
  a_eta = 1.0
  beta_per_km = 0.046
  detector_a_p = 0.9
  detection_prob = nothing
  source_window_size = 20
  source_ack_timeout = 10.0
  sim_time = 200.0
  success_prob = 1.0
  attempt_time = 0.0
  memory_slots = nothing
  initial_request_delay = 0.0

iter |    gamma |    delta |      W_est |  W_run |        w |   target |       tp |  tp_plus | tp_minus |     w_grad |    acked |   sent | timeout |     W_next |   w_next
 461 | 0.002169 | 0.019620 |  18.437951 |     19 | 0.752010 | 2.400000 | 3.785000 | 4.275000 | 3.615000 |  16.819267 |      757 |   1073 |     304 |  18.434946 | 0.788494
 462 | 0.002165 | 0.019615 |  18.434946 |     19 | 0.788494 | 2.400000 | 3.905000 | 3.755000 | 4.035000 |  -7.137540 |      781 |   1030 |     233 |  18.431689 | 0.773045
 463 | 0.002160 | 0.019609 |  18.431689 |     19 | 0.773045 | 2.400000 | 3.905000 | 3.890000 | 4.135000 |  -6.247175 |      781 |   1069 |     272 |  18.428438 | 0.759552
 464 | 0.002155 | 0.019603 |  18.428438 |     19 | 0.759552 | 2.400000 | 4.145000 | 4.100000 | 4.050000 |   1.275306 |      829 |   1121 |     278 |  18.424677 | 0.762301
 465 | 0.002151 | 0.019597 |  18.424677 |     19 | 0.762301 | 2.400000 | 3.780000 | 4.015000 | 4.120000 |  -2.678924 |      756 |   1056 |     286 |  18.421710 | 0.756540
 466 | 0.002146 | 0.019592 |  18.421710 |     19 | 0.756540 | 2.400000 | 4.240000 | 4.030000 | 4.175000 |  -3.700543 |      848 |   1146 |     281 |  18.417761 | 0.748599
 467 | 0.002141 | 0.019586 |  18.417761 |     19 | 0.748599 | 2.400000 | 4.060000 | 4.090000 | 4.100000 |  -0.255284 |      812 |   1120 |     292 |  18.414207 | 0.748052
 468 | 0.002137 | 0.019580 |  18.414207 |     19 | 0.748052 | 2.400000 | 4.145000 | 4.430000 | 4.250000 |   4.596444 |      829 |   1132 |     284 |  18.410478 | 0.757874
 469 | 0.002132 | 0.019575 |  18.410478 |     19 | 0.757874 | 2.400000 | 3.730000 | 4.245000 | 4.105000 |   3.576046 |      746 |   1055 |     292 |  18.407642 | 0.765498
 470 | 0.002128 | 0.019569 |  18.407642 |     19 | 0.765498 | 2.400000 | 4.105000 | 3.845000 | 3.855000 |  -0.255506 |      821 |   1096 |     260 |  18.404014 | 0.764955
 471 | 0.002123 | 0.019563 |  18.404014 |     19 | 0.764955 | 2.400000 | 4.305000 | 3.995000 | 4.095000 |  -2.555793 |      861 |   1134 |     262 |  18.399970 | 0.759528
 472 | 0.002119 | 0.019558 |  18.399970 |     19 | 0.759528 | 2.400000 | 4.260000 | 3.900000 | 3.930000 |  -0.766958 |      852 |   1141 |     276 |  18.396029 | 0.757904
 473 | 0.002114 | 0.019552 |  18.396029 |     19 | 0.757904 | 2.400000 | 4.380000 | 4.130000 | 4.170000 |  -1.022905 |      876 |   1155 |     263 |  18.391843 | 0.755741
 474 | 0.002110 | 0.019547 |  18.391843 |     19 | 0.755741 | 2.400000 | 3.885000 | 4.185000 | 4.140000 |   1.151098 |      777 |   1084 |     292 |  18.388710 | 0.758169
 475 | 0.002105 | 0.019541 |  18.388710 |     19 | 0.758169 | 2.400000 | 4.155000 | 4.145000 | 4.275000 |  -3.326345 |      831 |   1122 |     277 |  18.385016 | 0.751167
 476 | 0.002101 | 0.019535 |  18.385016 |     19 | 0.751167 | 2.400000 | 4.060000 | 4.180000 | 4.320000 |  -3.583240 |      812 |   1121 |     297 |  18.381528 | 0.743639
 477 | 0.002096 | 0.019530 |  18.381528 |     19 | 0.743639 | 2.400000 | 4.070000 | 4.085000 | 3.750000 |   8.576625 |      814 |   1121 |     291 |  18.378027 | 0.761619
 478 | 0.002092 | 0.019524 |  18.378027 |     19 | 0.761619 | 2.400000 | 4.060000 | 4.055000 | 3.995000 |   1.536549 |      812 |   1110 |     279 |  18.374554 | 0.764834
 479 | 0.002088 | 0.019519 |  18.374554 |     19 | 0.764834 | 2.400000 | 3.915000 | 4.055000 | 4.125000 |  -1.793149 |      783 |   1070 |     274 |  18.371391 | 0.761090
 480 | 0.002083 | 0.019513 |  18.371391 |     19 | 0.761090 | 2.400000 | 4.475000 | 4.125000 | 4.075000 |   1.281184 |      895 |   1164 |     255 |  18.367069 | 0.763759
 481 | 0.002079 | 0.019508 |  18.367069 |     19 | 0.763759 | 2.400000 | 4.180000 | 3.975000 | 4.070000 |  -2.434937 |      836 |   1129 |     277 |  18.363368 | 0.758697
 482 | 0.002075 | 0.019502 |  18.363368 |     19 | 0.758697 | 2.400000 | 4.045000 | 3.705000 | 3.770000 |  -1.666480 |      809 |   1104 |     279 |  18.359955 | 0.755240
 483 | 0.002070 | 0.019497 |  18.359955 |     19 | 0.755240 | 2.400000 | 4.135000 | 4.190000 | 3.905000 |   7.308932 |      827 |   1126 |     280 |  18.356363 | 0.770372
 484 | 0.002066 | 0.019491 |  18.356363 |     19 | 0.770372 | 2.400000 | 4.210000 | 3.910000 | 4.225000 |  -8.080565 |      842 |   1114 |     263 |  18.352623 | 0.753677
 485 | 0.002062 | 0.019486 |  18.352623 |     19 | 0.753677 | 2.400000 | 3.885000 | 4.350000 | 3.910000 |  11.290307 |      777 |   1081 |     288 |  18.349561 | 0.776956
 486 | 0.002058 | 0.019480 |  18.349561 |     19 | 0.776956 | 2.400000 | 4.005000 | 3.710000 | 3.980000 |  -6.930084 |      801 |   1069 |     249 |  18.346259 | 0.762696
 487 | 0.002053 | 0.019475 |  18.346259 |     19 | 0.762696 | 2.400000 | 4.105000 | 3.940000 | 4.240000 |  -7.702246 |      821 |   1113 |     276 |  18.342758 | 0.746880
 488 | 0.002049 | 0.019469 |  18.342758 |     19 | 0.746880 | 2.400000 | 4.035000 | 4.245000 | 3.685000 |  14.381539 |      807 |   1125 |     304 |  18.339407 | 0.776351
 489 | 0.002045 | 0.019464 |  18.339407 |     19 | 0.776351 | 2.400000 | 3.955000 | 3.970000 | 4.360000 | -10.018505 |      791 |   1068 |     260 |  18.336228 | 0.755863
 490 | 0.002041 | 0.019459 |  18.336228 |     19 | 0.755863 | 2.400000 | 4.190000 | 3.990000 | 4.035000 |  -1.156303 |      838 |   1125 |     278 |  18.332574 | 0.753503
 491 | 0.002037 | 0.019453 |  18.332574 |     19 | 0.753503 | 2.400000 | 4.195000 | 4.030000 | 3.855000 |   4.497981 |      839 |   1139 |     285 |  18.328919 | 0.762664
 492 | 0.002033 | 0.019448 |  18.328919 |     19 | 0.762664 | 2.400000 | 4.240000 | 4.075000 | 4.325000 |  -6.427468 |      848 |   1132 |     267 |  18.325179 | 0.749600
 493 | 0.002028 | 0.019442 |  18.325179 |     19 | 0.749600 | 2.400000 | 4.015000 | 3.955000 | 4.110000 |  -3.986132 |      803 |   1110 |     291 |  18.321903 | 0.741515
 494 | 0.002024 | 0.019437 |  18.321903 |     19 | 0.741515 | 2.400000 | 4.315000 | 3.970000 | 4.175000 |  -5.273436 |      863 |   1167 |     285 |  18.318026 | 0.730840
 495 | 0.002020 | 0.019432 |  18.318026 |     19 | 0.730840 | 2.400000 | 3.725000 | 4.170000 | 4.130000 |   1.029247 |      745 |   1073 |     309 |  18.315350 | 0.732919
 496 | 0.002016 | 0.019426 |  18.315350 |     19 | 0.732919 | 2.400000 | 3.975000 | 4.075000 | 4.230000 |  -3.989428 |      795 |   1119 |     305 |  18.312174 | 0.724876
 497 | 0.002012 | 0.019421 |  18.312174 |     19 | 0.724876 | 2.400000 | 4.065000 | 4.200000 | 3.950000 |   6.436327 |      813 |   1130 |     299 |  18.308824 | 0.737826
 498 | 0.002008 | 0.019416 |  18.308824 |     19 | 0.737826 | 2.400000 | 3.740000 | 4.230000 | 3.910000 |   8.240756 |      748 |   1072 |     305 |  18.306133 | 0.754374
 499 | 0.002004 | 0.019410 |  18.306133 |     19 | 0.754374 | 2.400000 | 4.395000 | 4.265000 | 4.235000 |   0.772782 |      879 |   1169 |     274 |  18.302135 | 0.755922
 500 | 0.002000 | 0.019405 |  18.302135 |     19 | 0.755922 | 2.400000 | 4.285000 | 4.295000 | 4.085000 |   5.410952 |      857 |   1146 |     272 |  18.298365 | 0.766744
 501 | 0.001996 | 0.019400 |  18.298365 |     19 | 0.766744 | 2.400000 | 4.110000 | 3.910000 | 3.715000 |   5.025825 |      822 |   1113 |     272 |  18.294952 | 0.776776
 502 | 0.001992 | 0.019395 |  18.294952 |     19 | 0.776776 | 2.400000 | 4.015000 | 3.875000 | 4.420000 | -14.050357 |      803 |   1083 |     267 |  18.291735 | 0.748787
 503 | 0.001988 | 0.019389 |  18.291735 |     19 | 0.748787 | 2.400000 | 4.360000 | 4.100000 | 4.135000 |  -0.902562 |      872 |   1168 |     283 |  18.287838 | 0.746993
 504 | 0.001984 | 0.019384 |  18.287838 |     19 | 0.746993 | 2.400000 | 4.125000 | 4.070000 | 4.405000 |  -8.641145 |      825 |   1133 |     291 |  18.284416 | 0.729848
 505 | 0.001980 | 0.019379 |  18.284416 |     19 | 0.729848 | 2.400000 | 3.960000 | 4.120000 | 4.030000 |   2.322130 |      792 |   1111 |     300 |  18.281327 | 0.734446
 506 | 0.001976 | 0.019374 |  18.281327 |     19 | 0.734446 | 2.400000 | 4.215000 | 4.285000 | 3.820000 |  12.000910 |      843 |   1149 |     289 |  18.277740 | 0.758163
 507 | 0.001972 | 0.019368 |  18.277740 |     19 | 0.758163 | 2.400000 | 4.120000 | 4.125000 | 3.975000 |   3.872305 |      824 |   1126 |     288 |  18.274347 | 0.765801
 508 | 0.001969 | 0.019363 |  18.274347 |     19 | 0.765801 | 2.400000 | 4.120000 | 3.870000 | 4.180000 |  -8.004917 |      824 |   1105 |     263 |  18.270961 | 0.750043
 509 | 0.001965 | 0.019358 |  18.270961 |     19 | 0.750043 | 2.400000 | 3.910000 | 4.230000 | 4.000000 |   5.940727 |      782 |   1097 |     300 |  18.267995 | 0.761715
 510 | 0.001961 | 0.019353 |  18.267995 |     19 | 0.761715 | 2.400000 | 4.430000 | 4.015000 | 4.130000 |  -2.971160 |      886 |   1168 |     270 |  18.264014 | 0.755889
 511 | 0.001957 | 0.019348 |  18.264014 |     19 | 0.755889 | 2.400000 | 3.905000 | 4.055000 | 4.125000 |  -1.809016 |      781 |   1088 |     292 |  18.261069 | 0.752349
 512 | 0.001953 | 0.019342 |  18.261069 |     19 | 0.752349 | 2.400000 | 4.105000 | 4.070000 | 3.925000 |   3.748249 |      821 |   1129 |     297 |  18.257739 | 0.759669
 513 | 0.001949 | 0.019337 |  18.257739 |     19 | 0.759669 | 2.400000 | 4.160000 | 4.150000 | 4.465000 |  -8.144920 |      832 |   1116 |     269 |  18.254308 | 0.743792
 514 | 0.001946 | 0.019332 |  18.254308 |     19 | 0.743792 | 2.400000 | 3.995000 | 4.030000 | 3.535000 |  12.802567 |      799 |   1109 |     294 |  18.251205 | 0.768700
 515 | 0.001942 | 0.019327 |  18.251205 |     19 | 0.768700 | 2.400000 | 3.730000 | 3.645000 | 3.900000 |  -6.597015 |      746 |   1035 |     274 |  18.248623 | 0.755890
 516 | 0.001938 | 0.019322 |  18.248623 |     19 | 0.755890 | 2.400000 | 4.190000 | 3.960000 | 4.210000 |  -6.469377 |      838 |   1140 |     288 |  18.245154 | 0.743353
 517 | 0.001934 | 0.019317 |  18.245154 |     19 | 0.743353 | 2.400000 | 4.255000 | 4.455000 | 3.955000 |  12.942181 |      851 |   1153 |     285 |  18.241566 | 0.768386
 518 | 0.001931 | 0.019312 |  18.241566 |     19 | 0.768386 | 2.400000 | 4.035000 | 3.965000 | 4.060000 |  -2.459664 |      807 |   1094 |     270 |  18.238409 | 0.763638
 519 | 0.001927 | 0.019306 |  18.238409 |     19 | 0.763638 | 2.400000 | 4.055000 | 4.195000 | 4.375000 |  -4.661647 |      811 |   1105 |     280 |  18.235221 | 0.754656
 520 | 0.001923 | 0.019301 |  18.235221 |     19 | 0.754656 | 2.400000 | 4.095000 | 3.945000 | 4.010000 |  -1.683816 |      819 |   1129 |     294 |  18.231961 | 0.751418
 521 | 0.001919 | 0.019296 |  18.231961 |     19 | 0.751418 | 2.400000 | 4.160000 | 4.330000 | 4.355000 |  -0.647792 |      832 |   1125 |     280 |  18.228583 | 0.750174
 522 | 0.001916 | 0.019291 |  18.228583 |     19 | 0.750174 | 2.400000 | 4.440000 | 4.210000 | 3.920000 |   7.516357 |      888 |   1173 |     270 |  18.224675 | 0.764573
 523 | 0.001912 | 0.019286 |  18.224675 |     19 | 0.764573 | 2.400000 | 4.045000 | 3.885000 | 4.330000 | -11.536743 |      809 |   1108 |     284 |  18.221529 | 0.742515
 524 | 0.001908 | 0.019281 |  18.221529 |     19 | 0.742515 | 2.400000 | 4.055000 | 4.100000 | 4.380000 |  -7.260973 |      811 |   1125 |     298 |  18.218371 | 0.728658
 525 | 0.001905 | 0.019276 |  18.218371 |     19 | 0.728658 | 2.400000 | 4.010000 | 4.150000 | 3.925000 |   5.836234 |      802 |   1127 |     307 |  18.215304 | 0.739774
 526 | 0.001901 | 0.019271 |  18.215304 |     19 | 0.739774 | 2.400000 | 4.060000 | 4.265000 | 4.150000 |   2.983742 |      812 |   1120 |     296 |  18.212148 | 0.745447
 527 | 0.001898 | 0.019266 |  18.212148 |     19 | 0.745447 | 2.400000 | 3.940000 | 4.195000 | 3.695000 |  12.976166 |      788 |   1103 |     298 |  18.209226 | 0.770070
 528 | 0.001894 | 0.019261 |  18.209226 |     19 | 0.770070 | 2.400000 | 4.040000 | 3.890000 | 3.935000 |  -1.168158 |      808 |   1091 |     265 |  18.206120 | 0.767857
 529 | 0.001890 | 0.019256 |  18.206120 |     19 | 0.767857 | 2.400000 | 3.930000 | 3.980000 | 3.815000 |   4.284358 |      786 |   1076 |     275 |  18.203228 | 0.775956
 530 | 0.001887 | 0.019251 |  18.203228 |     19 | 0.775956 | 2.400000 | 4.225000 | 3.955000 | 4.275000 |  -8.311208 |      845 |   1106 |     245 |  18.199785 | 0.760275
 531 | 0.001883 | 0.019246 |  18.199785 |     19 | 0.760275 | 2.400000 | 4.310000 | 3.990000 | 4.255000 |  -6.884498 |      862 |   1143 |     272 |  18.196188 | 0.747309
 532 | 0.001880 | 0.019241 |  18.196188 |     19 | 0.747309 | 2.400000 | 4.260000 | 3.885000 | 4.095000 |  -5.457048 |      852 |   1163 |     292 |  18.192691 | 0.737052
 533 | 0.001876 | 0.019236 |  18.192691 |     19 | 0.737052 | 2.400000 | 3.910000 | 4.235000 | 3.800000 |  11.306796 |      782 |   1096 |     299 |  18.189858 | 0.758265
 534 | 0.001873 | 0.019231 |  18.189858 |     19 | 0.758265 | 2.400000 | 4.185000 | 4.030000 | 3.950000 |   2.079945 |      837 |   1138 |     287 |  18.186516 | 0.762160
 535 | 0.001869 | 0.019226 |  18.186516 |     19 | 0.762160 | 2.400000 | 4.155000 | 3.785000 | 3.980000 |  -5.071168 |      831 |   1106 |     269 |  18.183235 | 0.752682
 536 | 0.001866 | 0.019221 |  18.183235 |     19 | 0.752682 | 2.400000 | 3.935000 | 3.930000 | 4.340000 | -10.665188 |      787 |   1097 |     292 |  18.180371 | 0.732784
 537 | 0.001862 | 0.019216 |  18.180371 |     19 | 0.732784 | 2.400000 | 3.935000 | 4.225000 | 4.025000 |   5.203861 |      787 |   1111 |     311 |  18.177513 | 0.742474
 538 | 0.001859 | 0.019212 |  18.177513 |     19 | 0.742474 | 2.400000 | 4.200000 | 3.935000 | 3.900000 |   0.910908 |      840 |   1145 |     293 |  18.174167 | 0.744168
 539 | 0.001855 | 0.019207 |  18.174167 |     19 | 0.744168 | 2.400000 | 4.210000 | 4.175000 | 4.300000 |  -3.254073 |      842 |   1143 |     286 |  18.170809 | 0.738130
 540 | 0.001852 | 0.019202 |  18.170809 |     19 | 0.738130 | 2.400000 | 4.115000 | 4.420000 | 3.955000 |  12.108233 |      823 |   1145 |     306 |  18.167633 | 0.760553
 541 | 0.001848 | 0.019197 |  18.167633 |     19 | 0.760553 | 2.400000 | 3.960000 | 3.995000 | 4.035000 |  -1.041833 |      792 |   1080 |     273 |  18.164750 | 0.758627
 542 | 0.001845 | 0.019192 |  18.164750 |     19 | 0.758627 | 2.400000 | 3.830000 | 4.070000 | 3.925000 |   3.777603 |      766 |   1076 |     291 |  18.162111 | 0.765597
 543 | 0.001842 | 0.019187 |  18.162111 |     19 | 0.765597 | 2.400000 | 3.935000 | 4.065000 | 4.330000 |  -6.905642 |      787 |   1076 |     276 |  18.159284 | 0.752879
 544 | 0.001838 | 0.019182 |  18.159284 |     19 | 0.752879 | 2.400000 | 4.440000 | 4.000000 | 4.335000 |  -8.731981 |      888 |   1171 |     266 |  18.155534 | 0.736828
 545 | 0.001835 | 0.019178 |  18.155534 |     19 | 0.736828 | 2.400000 | 4.075000 | 4.305000 | 3.970000 |   8.734184 |      815 |   1116 |     286 |  18.152461 | 0.752854
 546 | 0.001832 | 0.019173 |  18.152461 |     19 | 0.752854 | 2.400000 | 4.140000 | 4.050000 | 4.300000 |  -6.519690 |      828 |   1122 |     279 |  18.149274 | 0.740913
 547 | 0.001828 | 0.019168 |  18.149274 |     19 | 0.740913 | 2.400000 | 4.295000 | 4.225000 | 3.685000 |  14.086072 |      859 |   1165 |     289 |  18.145810 | 0.766665
 548 | 0.001825 | 0.019163 |  18.145810 |     19 | 0.766665 | 2.400000 | 4.170000 | 3.715000 | 3.530000 |   4.826996 |      834 |   1125 |     276 |  18.142580 | 0.775473
 549 | 0.001821 | 0.019158 |  18.142580 |     19 | 0.775473 | 2.400000 | 3.710000 | 3.815000 | 4.250000 | -11.352808 |      742 |   1043 |     285 |  18.140194 | 0.754794
 550 | 0.001818 | 0.019153 |  18.140194 |     19 | 0.754794 | 2.400000 | 4.055000 | 3.820000 | 4.175000 |  -9.267253 |      811 |   1117 |     291 |  18.137185 | 0.737944
 551 | 0.001815 | 0.019149 |  18.137185 |     19 | 0.737944 | 2.400000 | 3.930000 | 4.130000 | 3.700000 |  11.227928 |      786 |   1103 |     301 |  18.134408 | 0.758322
 552 | 0.001812 | 0.019144 |  18.134408 |     19 | 0.758322 | 2.400000 | 3.860000 | 3.955000 | 3.925000 |   0.783539 |      772 |   1076 |     287 |  18.131763 | 0.759741
 553 | 0.001808 | 0.019139 |  18.131763 |     19 | 0.759741 | 2.400000 | 4.195000 | 4.270000 | 3.780000 |  12.800993 |      839 |   1118 |     264 |  18.128517 | 0.782890
 554 | 0.001805 | 0.019134 |  18.128517 |     19 | 0.782890 | 2.400000 | 4.095000 | 3.790000 | 4.145000 |  -9.276495 |      819 |   1075 |     242 |  18.125458 | 0.766145
 555 | 0.001802 | 0.019130 |  18.125458 |     19 | 0.766145 | 2.400000 | 4.190000 | 4.105000 | 4.070000 |   0.914811 |      838 |   1130 |     277 |  18.122232 | 0.767793
 556 | 0.001799 | 0.019125 |  18.122232 |     19 | 0.767793 | 2.400000 | 4.020000 | 3.840000 | 4.405000 | -14.771321 |      804 |   1088 |     270 |  18.119319 | 0.741226
 557 | 0.001795 | 0.019120 |  18.119319 |     19 | 0.741226 | 2.400000 | 3.950000 | 4.050000 | 4.040000 |   0.261504 |      790 |   1107 |     299 |  18.116536 | 0.741696
 558 | 0.001792 | 0.019115 |  18.116536 |     19 | 0.741696 | 2.400000 | 4.000000 | 4.285000 | 4.210000 |   1.961764 |      800 |   1101 |     282 |  18.113668 | 0.745211
 559 | 0.001789 | 0.019111 |  18.113668 |     19 | 0.745211 | 2.400000 | 4.225000 | 3.905000 | 4.075000 |  -4.447762 |      845 |   1152 |     290 |  18.110404 | 0.737255
 560 | 0.001786 | 0.019106 |  18.110404 |     19 | 0.737255 | 2.400000 | 4.290000 | 3.875000 | 3.830000 |   1.177638 |      858 |   1166 |     289 |  18.107029 | 0.739358
 561 | 0.001783 | 0.019101 |  18.107029 |     19 | 0.739358 | 2.400000 | 4.000000 | 4.255000 | 4.260000 |  -0.130881 |      800 |   1121 |     304 |  18.104177 | 0.739124
 562 | 0.001779 | 0.019097 |  18.104177 |     19 | 0.739124 | 2.400000 | 3.825000 | 4.125000 | 3.935000 |   4.974693 |      765 |   1086 |     302 |  18.101641 | 0.747976
 563 | 0.001776 | 0.019092 |  18.101641 |     19 | 0.747976 | 2.400000 | 3.850000 | 4.105000 | 4.155000 |  -1.309450 |      770 |   1084 |     303 |  18.099066 | 0.745650
 564 | 0.001773 | 0.019087 |  18.099066 |     19 | 0.745650 | 2.400000 | 4.260000 | 3.985000 | 4.055000 |  -1.833679 |      852 |   1141 |     275 |  18.095768 | 0.742399
 565 | 0.001770 | 0.019083 |  18.095768 |     19 | 0.742399 | 2.400000 | 4.360000 | 4.140000 | 4.180000 |  -1.048072 |      872 |   1175 |     285 |  18.092299 | 0.740544
 566 | 0.001767 | 0.019078 |  18.092299 |     19 | 0.740544 | 2.400000 | 4.320000 | 3.970000 | 4.200000 |  -6.027885 |      864 |   1175 |     297 |  18.088906 | 0.729894
 567 | 0.001764 | 0.019073 |  18.088906 |     19 | 0.729894 | 2.400000 | 4.395000 | 3.830000 | 4.105000 |  -7.209007 |      879 |   1193 |     296 |  18.085388 | 0.717180
 568 | 0.001761 | 0.019069 |  18.085388 |     19 | 0.717180 | 2.400000 | 3.835000 | 4.150000 | 4.065000 |   2.228780 |      767 |   1097 |     315 |  18.082862 | 0.721104
 569 | 0.001757 | 0.019064 |  18.082862 |     19 | 0.721104 | 2.400000 | 3.860000 | 4.050000 | 4.035000 |   0.393410 |      772 |   1095 |     309 |  18.080296 | 0.721795
 570 | 0.001754 | 0.019059 |  18.080296 |     19 | 0.721795 | 2.400000 | 4.065000 | 4.030000 | 3.450000 |  15.215518 |      813 |   1131 |     302 |  18.077375 | 0.748489
 571 | 0.001751 | 0.019055 |  18.077375 |     19 | 0.748489 | 2.400000 | 4.285000 | 4.235000 | 3.950000 |   7.478398 |      857 |   1154 |     280 |  18.074073 | 0.761586
 572 | 0.001748 | 0.019050 |  18.074073 |     19 | 0.761586 | 2.400000 | 4.135000 | 4.040000 | 4.200000 |  -4.199413 |      827 |   1120 |     274 |  18.071040 | 0.754244
 573 | 0.001745 | 0.019046 |  18.071040 |     19 | 0.754244 | 2.400000 | 4.430000 | 4.345000 | 4.070000 |   7.219480 |      886 |   1181 |     276 |  18.067497 | 0.766844
 574 | 0.001742 | 0.019041 |  18.067497 |     19 | 0.766844 | 2.400000 | 4.460000 | 4.015000 | 3.940000 |   1.969423 |      892 |   1146 |     240 |  18.063909 | 0.770275
 575 | 0.001739 | 0.019037 |  18.063909 |     19 | 0.770275 | 2.400000 | 4.315000 | 3.845000 | 4.160000 |  -8.273563 |      863 |   1132 |     255 |  18.060578 | 0.755886
 576 | 0.001736 | 0.019032 |  18.060578 |     19 | 0.755886 | 2.400000 | 4.165000 | 4.045000 | 3.905000 |   3.678021 |      833 |   1130 |     279 |  18.057514 | 0.762272
 577 | 0.001733 | 0.019027 |  18.057514 |     19 | 0.762272 | 2.400000 | 4.240000 | 3.895000 | 4.450000 | -14.584217 |      848 |   1134 |     270 |  18.054325 | 0.736996
 578 | 0.001730 | 0.019023 |  18.054325 |     19 | 0.736996 | 2.400000 | 4.230000 | 4.080000 | 4.340000 |  -6.833879 |      846 |   1153 |     296 |  18.051159 | 0.725172
 579 | 0.001727 | 0.019018 |  18.051159 |     19 | 0.725172 | 2.400000 | 3.880000 | 4.630000 | 3.745000 |  23.267026 |      776 |   1098 |     310 |  18.048603 | 0.765357
 580 | 0.001724 | 0.019014 |  18.048603 |     19 | 0.765357 | 2.400000 | 4.335000 | 3.905000 | 4.220000 |  -8.283457 |      867 |   1148 |     272 |  18.045267 | 0.751075
 581 | 0.001721 | 0.019009 |  18.045267 |     19 | 0.751075 | 2.400000 | 4.320000 | 4.175000 | 4.005000 |   4.471501 |      864 |   1169 |     290 |  18.041962 | 0.758772
 582 | 0.001718 | 0.019005 |  18.041962 |     19 | 0.758772 | 2.400000 | 3.975000 | 4.075000 | 3.970000 |   2.762465 |      795 |   1093 |     282 |  18.039256 | 0.763518
 583 | 0.001715 | 0.019000 |  18.039256 |     19 | 0.763518 | 2.400000 | 4.215000 | 4.075000 | 4.080000 |  -0.131577 |      843 |   1126 |     275 |  18.036142 | 0.763292
 584 | 0.001712 | 0.018996 |  18.036142 |     19 | 0.763292 | 2.400000 | 4.000000 | 3.935000 | 4.345000 | -10.791883 |      800 |   1099 |     284 |  18.033403 | 0.744813
 585 | 0.001709 | 0.018991 |  18.033403 |     19 | 0.744813 | 2.400000 | 4.075000 | 4.025000 | 4.320000 |  -7.766728 |      815 |   1127 |     293 |  18.030540 | 0.731537
 586 | 0.001706 | 0.018987 |  18.030540 |     19 | 0.731537 | 2.400000 | 3.855000 | 4.100000 | 4.095000 |   0.131671 |      771 |   1093 |     303 |  18.028057 | 0.731761
 587 | 0.001704 | 0.018982 |  18.028057 |     19 | 0.731761 | 2.400000 | 4.595000 | 4.260000 | 3.920000 |   8.955706 |      919 |   1225 |     290 |  18.024317 | 0.747018
 588 | 0.001701 | 0.018978 |  18.024317 |     19 | 0.747018 | 2.400000 | 4.235000 | 4.030000 | 4.155000 |  -3.293314 |      847 |   1135 |     271 |  18.021196 | 0.741417
 589 | 0.001698 | 0.018973 |  18.021196 |     19 | 0.741417 | 2.400000 | 4.150000 | 4.010000 | 4.065000 |  -1.449399 |      830 |   1143 |     297 |  18.018225 | 0.738956
 590 | 0.001695 | 0.018969 |  18.018225 |     19 | 0.738956 | 2.400000 | 4.075000 | 4.265000 | 4.040000 |   5.930749 |      815 |   1124 |     292 |  18.015386 | 0.749009
 591 | 0.001692 | 0.018964 |  18.015386 |     19 | 0.749009 | 2.400000 | 4.130000 | 4.100000 | 4.465000 |  -9.623246 |      826 |   1131 |     287 |  18.012459 | 0.732726
 592 | 0.001689 | 0.018960 |  18.012459 |     19 | 0.732726 | 2.400000 | 3.745000 | 4.230000 | 3.740000 |  12.921899 |      749 |   1065 |     303 |  18.010187 | 0.754553
 593 | 0.001686 | 0.018956 |  18.010187 |     19 | 0.754553 | 2.400000 | 4.550000 | 3.965000 | 4.160000 |  -5.143589 |      910 |   1194 |     274 |  18.006562 | 0.745879
 594 | 0.001684 | 0.018951 |  18.006562 |     19 | 0.745879 | 2.400000 | 3.615000 | 3.980000 | 3.865000 |   3.034106 |      723 |   1048 |     308 |  18.004516 | 0.750987
 595 | 0.001681 | 0.018947 |  18.004516 |     19 | 0.750987 | 2.400000 | 3.945000 | 4.295000 | 3.765000 |  13.986525 |      789 |   1099 |     296 |  18.001919 | 0.774494
 596 | 0.001678 | 0.018942 |  18.001919 |     19 | 0.774494 | 2.400000 | 4.175000 | 3.875000 | 4.085000 |  -5.543119 |      835 |   1105 |     257 |  17.998941 | 0.765193
 597 | 0.001675 | 0.018938 |  17.998941 |     18 | 0.765193 | 2.400000 | 4.230000 | 3.970000 | 4.330000 |  -9.504694 |      846 |   1116 |     252 |  17.995876 | 0.749273
 598 | 0.001672 | 0.018934 |  17.995876 |     18 | 0.749273 | 2.400000 | 3.945000 | 3.750000 | 3.975000 |  -5.941810 |      789 |   1080 |     277 |  17.993292 | 0.739336
